OBJECTID,POBLAC_,PROVINCIA,CANTON,PUEBLO,POBLAC_ID,x,y,Latitude,Longitude
853,1717,Puntarenas,Coto Brus,San Vito,608001,613281.625,975244.646,8.818590622333,-82.970230176707
854,1718,Puntarenas,Coto Brus,Sabalito,608002,620162.9994,975337.1252,8.819250114285,-82.907681265188
855,1719,Puntarenas,Coto Brus,Agua Buena,608003,616207.9241,966941.453600001,8.743448159946,-82.943844521124
856,1720,Puntarenas,Coto Brus,Limoncito,608004,607254.6554,976455.7203,8.829686238723,-83.024983053208
857,1721,Puntarenas,Coto Brus,Aguas Calientes,608005,617330.8548,992945.0491,8.978514642550,-82.932962218194
858,1722,Puntarenas,Coto Brus,Palmira,608006,620827.0603,988865.142200001,8.941536111906,-82.901281578624
859,1723,Puntarenas,Coto Brus,Alturas,608007,628668.8026,988377.2586,8.936907271447,-82.829998204744
860,1724,Puntarenas,Coto Brus,Mellizas,608008,634624.1457,982799.4299,8.886307062107,-82.776021670983
861,1725,Puntarenas,Coto Brus,Lucha,608009,630618.3863,982881.558499999,8.887167258421,-82.812433427275
862,1726,Puntarenas,Coto Brus,La Tigra,608010,633138.7995,984269.405200001,8.899640287789,-82.789480434828
863,1727,Puntarenas,Coto Brus,Rio Negro,608011,625260.7825,981481.300100001,8.874659927686,-82.861176367948
864,1728,Puntarenas,Coto Brus,San Miguel,608012,623417.8083,979657.999700001,8.858226729419,-82.877979771665
865,1729,Puntarenas,Coto Brus,Flor Del Roble,608013,624745.2879,982816.737500001,8.886747412189,-82.865825320057
866,1730,Puntarenas,Coto Brus,El Roble,608014,622095.0579,983783.7445,8.895562334537,-82.889891523128
867,1731,Puntarenas,Coto Brus,Libertad,608015,620958.1195,985831.7895,8.914108838995,-82.900172114910
868,1732,Puntarenas,Coto Brus,Fila Naranjo,608016,615787.1445,986026.456,8.916004857002,-82.947179232562
869,1733,Puntarenas,Coto Brus,Col. Gutierrez Braun,608017,618042.1073,984573.2119,8.902807717114,-82.926716269061
870,1734,Puntarenas,Coto Brus,Fila Mendez,608018,612454.5499,985655.7645,8.912738003306,-82.977487521866
871,1735,Puntarenas,Coto Brus,Brisas,608019,617930.6623,980417.2689,8.865237419749,-82.927838616877
872,1736,Puntarenas,Coto Brus,Las Juntas,608020,616272.6242,978883.604599999,8.851414636397,-82.942950406123
873,1737,Puntarenas,Coto Brus,Piedra Pintada,608021,613272.0882,980620.635399999,8.867195092508,-82.970181872548
874,1738,Puntarenas,Coto Brus,La Union,608022,622744.4358,977500.8606,8.838742933639,-82.884159485270
875,1739,Puntarenas,Coto Brus,Valle Hermoso,608023,621026.9145,978201.389699999,8.845122394003,-82.899752263170
876,1740,Puntarenas,Coto Brus,San Ramon,608024,618107.1718,978580.587099999,8.848627652769,-82.926282249710
877,1741,Puntarenas,Coto Brus,Miraflores,608025,618928.4166,976946.0122,8.833828258396,-82.918860277849
878,1742,Puntarenas,Coto Brus,Lourdes,608026,616352.6045,976369.864800001,8.828686102865,-82.942288193927
879,1743,Puntarenas,Coto Brus,La Isla,608027,614227.4632,976616.9935,8.830974315922,-82.961598475519
880,1744,Puntarenas,Coto Brus,San Rafael,608028,608876.0851,977044.9969,8.834975374326,-83.010230480436
881,1745,Puntarenas,Coto Brus,La Manchuria,608029,608655.4418,979396.7125,8.856242755957,-83.012179433610
882,1746,Puntarenas,Coto Brus,Los Angeles,608030,607278.1821,980913.393100001,8.869988090217,-83.024663109079
883,1747,Puntarenas,Coto Brus,La Union,608031,605125.9206,978675.2534,8.849803220656,-83.044281088505
884,1748,Puntarenas,Coto Brus,Brusmalis,608032,604769.0259,976808.8761,8.832937200706,-83.047568708030
885,1749,Puntarenas,Coto Brus,Sabanilla,608033,603304.211,981131.431,8.872051958757,-83.060784655171
886,1750,Puntarenas,Coto Brus,Maravilla,608034,609300.8675,982761.373600001,8.886647364228,-83.006230482768
887,1751,Puntarenas,Coto Brus,Monterrey,608035,609431.0433,985457.509199999,8.911020117847,-83.004981208496
888,1752,Puntarenas,Coto Brus,San Gerardo,608036,602821.3523,979577.434800001,8.858012927958,-83.065209785972
889,1753,Puntarenas,Coto Brus,Desamparados,608037,602947.7525,977792.8265,8.841874991011,-83.064101496995
890,1754,Puntarenas,Coto Brus,Santa Cecilia,608038,600650.8819,981421.2322,8.874731988398,-83.084899380121
891,1755,Puntarenas,Coto Brus,San Juan,608039,607916.7536,975399.193600001,8.820118364108,-83.018989967842
892,505,Cartago,Paraiso,Santiago,302004,521985.8478,1091266.6985,9.869036606314,-83.799530888657
893,506,Cartago,Paraiso,Arrabara,302005,519085.2235,1091755.9816,9.873475318727,-83.825976601072
894,507,Cartago,Paraiso,Ujarras,302006,518774.0981,1087091.3944,9.831300038665,-83.828835204311
895,508,Cartago,Paraiso,San Miguel,302007,525922.5944,1090428.5147,9.861434640569,-83.763640911262
896,509,Cartago,Paraiso,San Jeronimo,302008,522368.3441,1089923.1483,9.856886301033,-83.796050731676
897,510,Cartago,Paraiso,Guatusito,302009,523817.3564,1089464.4255,9.852730355758,-83.782841780711
898,511,Cartago,Paraiso,Urasca,302010,523474.8476,1088096.8561,9.840366948575,-83.785972588431
899,512,Cartago,Paraiso,Peñas Blancas,302011,522918.5181,1086352.383,9.824596782638,-83.791054673704
900,513,Cartago,Paraiso,Guabata,302012,520006.439,1085474.8629,9.816677645699,-83.817607923862
901,514,Cartago,Paraiso,Loaiza,302013,518627.2391,1085067.1128,9.812997326529,-83.830183436850
902,515,Cartago,Paraiso,Orosi,302014,515995.1488,1083385.2882,9.797801528852,-83.854185587543
903,516,Cartago,Paraiso,Cachi,302015,521940.4939,1086158.4868,9.822848970617,-83.799972194894
904,517,Cartago,Paraiso,Volio,302016,521261.9897,1085096.5489,9.813250619500,-83.806163542475
905,518,Cartago,Paraiso,Guabata,302017,519258.2841,1083165.0885,9.795796441974,-83.824439536731
906,519,Cartago,Paraiso,Rio Macho,302018,517240.7595,1081155.2503,9.777632599823,-83.842839922721
907,520,Cartago,Paraiso,Purisil,302019,519782.6585,1079143.1688,9.759428002562,-83.819678881405
908,521,Cartago,Paraiso,Queveri,302020,517957.8369,1077971.9257,9.748846057308,-83.836317395204
909,522,Cartago,Paraiso,Palomas,302021,518146.5621,1079762.3566,9.765034221752,-83.834589236730
910,523,Cartago,Paraiso,Tapanti,302022,521771.4599,1079848.3104,9.765793785242,-83.801547088870
911,524,Cartago,Paraiso,Patillas,302023,523689.2865,1078106.4449,9.750033343438,-83.784075820021
912,525,Cartago,La Union,Tres Rios,303001,501002.1682,1095365.7983,9.906159673634,-83.990860730785
913,526,Cartago,La Union,San Ramon,303002,500651.6771,1099145.9324,9.940339346919,-83.994056313233
914,527,Cartago,La Union,Concepcion,303003,499951.672,1097455.3593,9.925053405496,-84.000440372567
915,528,Cartago,La Union,Dulce Nombre,303004,501591.1397,1097069.7771,9.921566707365,-83.985489164305
916,529,Cartago,La Union,Tanques Caneriaeria,303005,502045.4416,1096872.0096,9.919778311249,-83.981346237155
917,530,Cartago,La Union,San Rafael,303006,502645.5996,1095960.0945,9.911532516205,-83.975873695008
918,531,Cartago,La Union,San Vicente,303007,502648.86,1094308.4901,9.896598852284,-83.975845042314
919,532,Cartago,La Union,Carpintera,303008,502021.4883,1095072.0593,9.903503337471,-83.981565574760
920,533,Cartago,La Union,Santiago,303009,500472.6445,1093734.5497,9.891410154025,-83.995689701102
921,534,Cartago,La Union,Rincon Meson,303010,498555.3137,1093794.1455,9.891948769871,-84.013173312295
922,535,Cartago,La Union,Rio Azul,303011,496499.3115,1093613.2053,9.890311451305,-84.031921276107
923,536,Cartago,La Union,San Juan,303012,498771.0877,1095692.3961,9.909112662652,-84.011206324259
924,537,Cartago,La Union,San Diego,303013,498727.9702,1095157.5042,9.904276203860,-84.011599347530
925,538,Cartago,Jimenez,Juan Viñas,304001,527947.1341,1093882.7055,9.892653448945,-83.745157552978
926,539,Cartago,Jimenez,Naranjo,304002,525826.6542,1093798.2303,9.891903717127,-83.764494038930
927,540,Cartago,Jimenez,Duran,304003,526063.8556,1095443.1953,9.906775703158,-83.762320397646
928,541,Cartago,Jimenez,Maravilla,304005,527421.5346,1094139.3597,9.894977666552,-83.749948562185
929,542,Cartago,Jimenez,San Martin,304006,527972.3324,1095097.5589,9.903637767911,-83.744919309669
930,543,Cartago,Jimenez,Finca Sitio,304007,528402.2833,1096641.9231,9.917598629077,-83.740987659666
931,544,Cartago,Jimenez,Gloria,304008,529775.2321,1091590.9626,9.871918886030,-83.728504744258
932,545,Cartago,Jimenez,Congo,304009,526937.8151,1090511.0994,9.862174754277,-83.754383772971
933,546,Cartago,Jimenez,Bajo Congo,304010,526629.1898,1091622.4956,9.872225868001,-83.757190413585
934,547,Cartago,Jimenez,Esperanza,304011,527926.6977,1088797.626,9.846675107125,-83.745379188373
935,548,Cartago,Jimenez,Sabanilla,304012,528503.103,1090256.9168,9.859865793152,-83.740113559952
936,549,Cartago,Jimenez,Tucurrique,304013,530984.8596,1089444.2857,9.852499952803,-83.717491791867
937,550,Cartago,Jimenez,Yolanda,304014,535082.3288,1088937.6167,9.847885458457,-83.680137462710
938,551,Cartago,Jimenez,Oriente,304015,534432.8042,1087549.7923,9.835342565093,-83.686071262148
939,552,Cartago,Jimenez,Vueltas,304016,531522.0907,1087724.8793,9.836949242145,-83.712607003700
940,553,Cartago,Jimenez,Omega,304017,536526.1785,1086305.1137,9.824070193166,-83.666997166039
941,554,Cartago,Jimenez,Esperanza,304018,538693.105,1083948.677,9.802743799844,-83.647264475147
942,555,Cartago,Jimenez,El Gato,304019,533465.3707,1084573.0187,9.808435155343,-83.694916019408
943,556,Cartago,Jimenez,Humo,304020,531558.5742,1083865.9207,9.802056860120,-83.712304479730
944,557,Cartago,Jimenez,Pejibaye,304021,532194.6549,1085197.6611,9.814093288854,-83.706495292911
945,558,Cartago,Jimenez,Ceiba,304022,533202.5743,1086025.5391,9.821570748046,-83.697299837275
946,559,Cartago,Jimenez,Taus,304023,530977.5041,1081814.8249,9.783515580933,-83.717617259352
947,560,Cartago,Jimenez,Selva,304024,526869.7168,1082257.9037,9.787550865265,-83.755059513809
948,561,Cartago,Jimenez,Tausito,304025,525058.4924,1081091.7353,9.777017967793,-83.771577441984
949,562,Cartago,Jimenez,Quebrada Honda,304004,524353.4587,1094960.3116,9.902420206542,-83.777920547487
950,563,Cartago,Turrialba,La Suiza,305002,542388.7244,1089451.5169,9.852462415146,-83.613517166538
951,564,Cartago,Turrialba,Lajas,305003,538926.0427,1103061.8526,9.975558071032,-83.644955701456
952,565,Cartago,Turrialba,Santa Rosa,305004,533400.2938,1097583.6363,9.926075143421,-83.695401321192
953,566,Cartago,Turrialba,Tayutic (platanillo),305005,548760.5862,1086041.1,9.821555085354,-83.555463552630
954,567,Cartago,Turrialba,Pavones,305006,541430.317,1095215.9062,9.904592342043,-83.622195973720
955,568,Cartago,Turrialba,Santa Cruz,305007,529509.9092,1102193.2425,9.967784561541,-83.730845823669
956,569,Cartago,Turrialba,Tuis,305008,545845.5426,1088332.6569,9.842308495863,-83.582012640828
957,570,Cartago,Turrialba,Peralta,305009,542645.2383,1102288.1127,9.968524378081,-83.611041768956
958,571,Cartago,Turrialba,Finca Central,305010,524134.1733,1106107.3765,10.003211269348,-83.779852778393
959,572,Cartago,Turrialba,San Antonio,305011,531659.1412,1101738.5368,9.963656858775,-83.711246897709
960,573,Cartago,Turrialba,Torito,305012,532797.4414,1105088.7759,9.993939750850,-83.700837304607
961,574,Cartago,Turrialba,El Cas,305013,537220.4441,1104882.8466,9.992039150003,-83.660495204265
962,575,Cartago,Turrialba,Colorado,305014,532127.4778,1096207.4878,9.913642640047,-83.707019870119
963,576,Cartago,Turrialba,Recreo,305015,533782.0299,1094763.8208,9.900575823861,-83.691943845728
964,577,Cartago,Turrialba,San Juan Norte,305016,532177.3893,1093456.6171,9.888769433522,-83.706586785935
965,578,Cartago,Turrialba,San Juan Sur,305017,533598.8507,1092483.7519,9.879961444790,-83.693633305128
966,579,Cartago,Turrialba,Florencia,305018,535406.5731,1091788.4405,9.873659203528,-83.677156146651
967,580,Cartago,Turrialba,Eslabon,305019,539337.7553,1092329.8208,9.878518006958,-83.641306090356
968,581,Cartago,Turrialba,Pilon De Azucar,305020,545154.6132,1101072.1369,9.957502526001,-83.588168488586
969,582,Cartago,Turrialba,Chitara,305021,544434.5328,1098752.3275,9.936535615497,-83.594761675612
970,583,Cartago,Turrialba,Atirro,305022,538486.8471,1087837.7544,9.837909957708,-83.649107740470
971,584,Cartago,Turrialba,Pacayitas,305023,545818.2847,1093383.6841,9.887978634629,-83.582203658785
972,585,Cartago,Turrialba,San Vicente,305025,547407.6521,1092676.5756,9.881566901749,-83.567719571353
973,586,Cartago,Turrialba,San Joaquin,305026,550622.622,1092361.467,9.878678916180,-83.538408924458
974,587,Cartago,Turrialba,San Martin,305027,546788.8409,1086082.5321,9.821952805635,-83.573438547236
975,588,Cartago,Turrialba,Jicotea,305028,550676.4776,1085241.3964,9.814301071872,-83.538007333910
976,589,Cartago,Turrialba,Bajo Pacuare,305029,553783.3885,1086861.2066,9.828907015105,-83.509662324275
977,590,Cartago,Turrialba,Moravia,305030,561528.1462,1086775.7998,9.828025197964,-83.439057709995
978,591,Cartago,Turrialba,M.n. Guayabo,305031,533323.437,1103011.6913,9.975154948656,-83.696056883904
979,592,Cartago,Turrialba,Balalaica,305024,552293.0722,1084922.1953,9.811394569779,-83.523274116703
980,593,Cartago,Turrialba,Las Virtudes,305032,528772.7376,1104672.1961,9.990204054036,-83.737551437505
981,594,Cartago,Turrialba,La Pastora,305033,527688.5204,1101498.4806,9.961515633511,-83.747463051319
982,595,Cartago,Turrialba,Guayabo Arriba,305034,531473.8987,1103791.137,9.982217435285,-83.712920190356
983,596,Cartago,Turrialba,Col. Guayabo,305035,535862.8744,1102029.9073,9.966256039895,-83.672903791887
984,597,Cartago,Turrialba,La Guaria,305036,538161.0599,1103243.3664,9.977206611631,-83.651931269727
985,598,Cartago,Turrialba,Cimarrones,305037,537552.0015,1102230.7356,9.968056439638,-83.657495998372
986,599,Cartago,Turrialba,La Flor,305038,544644.9093,1102087.8045,9.966691530835,-83.592805763441
987,600,Cartago,Turrialba,Tres Equis,305039,547143.4839,1101274.4074,9.959308552029,-83.570027011023
988,601,Cartago,Turrialba,Pacuare,305040,547544.6901,1097626.0655,9.926316863713,-83.566411328753
989,602,Cartago,Turrialba,Mollejones,305041,548422.3957,1097152.2335,9.922022207548,-83.558412908162
990,603,Cartago,Turrialba,Florencia Industrial,305042,537945.3435,1091489.457,9.870932909272,-83.654010287237
991,604,Cartago,Turrialba,Cruzada,305043,540444.6765,1091351.5971,9.869662269507,-83.631222829268
992,605,Cartago,Turrialba,Danta,305044,543214.2491,1091281.0112,9.868995498988,-83.605970872642
993,606,Cartago,Turrialba,Leona,305045,543347.469,1089592.036,9.853722838279,-83.604774370596
994,607,Cartago,Turrialba,La Selva,305046,543819.9008,1089186.1575,9.850047932103,-83.600471406997
995,608,Cartago,Turrialba,Colonias,305047,543615.4913,1087632.7403,9.836004556804,-83.602351872782
996,609,Cartago,Turrialba,Las Nubes,305048,544221.7388,1086078.3209,9.821943380000,-83.596841746242
997,610,Cartago,Turrialba,Mata De Guineo,305049,548144.8676,1090599.9307,9.862781886262,-83.561022368314
998,611,Cartago,Turrialba,San Juan Bosco,305050,549428.9902,1091206.4225,9.868250142977,-83.549306741898
999,612,Cartago,Turrialba,Cien Manzanas,305051,547873.5289,1089722.0265,9.854847372097,-83.563506776198
1000,613,Cartago,Turrialba,Turrialba,305001,535011.3028,1095411.2898,9.906419637946,-83.680728663659
1001,614,Cartago,Alvarado,Pacayas,306001,521052.9248,1096435.5188,9.915777342019,-83.808010228306
1002,615,Cartago,Alvarado,Pastora,306002,517883.2655,1101600.2619,9.962491480212,-83.836892331087
1003,616,Cartago,Alvarado,San Rafael De Irazu,306003,520118.6179,1100693.7518,9.954284403834,-83.816509063001
1004,617,Cartago,Alvarado,Coliblanco,306004,520553.3256,1100175.6353,9.949597481924,-83.812547021007
1005,618,Cartago,Alvarado,Irazu Sur,306005,520510.8869,1099763.8347,9.945874262787,-83.812936188734
1006,619,Cartago,Alvarado,Buenos Aires,306006,520942.4753,1097976.2653,9.929709118253,-83.809009394897
1007,620,Cartago,Alvarado,Buenavista,306007,522038.58,1098241.9437,9.932105502667,-83.799011765989
1008,621,Cartago,Alvarado,Santa Teresa,306008,524384.6468,1098420.588,9.933707273363,-83.777615076037
1009,622,Cartago,Alvarado,Capellades,306009,523547.8103,1097104.5428,9.921812781332,-83.785254615949
1010,623,Cartago,Alvarado,Bajo Abarca,306010,525108.6317,1096922.572,9.920158027632,-83.771021871886
1011,624,Cartago,Alvarado,Loudes,306011,524502.4774,1095857.0502,9.910527475889,-83.776556174093
1012,625,Cartago,Alvarado,Patalillo,306012,521503.7871,1096817.0834,9.919225018673,-83.803896616484
1013,626,Cartago,Alvarado,Lourdes,306013,520520.7433,1097023.1221,9.921093104351,-83.812860359714
1014,627,Cartago,Alvarado,Planton,306014,519119.5032,1096076.348,9.912539377775,-83.825643468677
1015,628,Cartago,Alvarado,San Pablo,306015,518317.7667,1098676.7191,9.936055289888,-83.832942811903
1016,629,Cartago,Alvarado,Esperanza,306016,522634.9891,1104236.2857,9.986301986372,-83.793538622644
1017,630,Cartago,Alvarado,Peñas,306017,520327.5604,1106879.6027,10.010214723701,-83.814571819089
1018,631,Cartago,Alvarado,Pascon,306018,519871.6237,1095281.4247,9.905348161791,-83.818788631670
1019,632,Cartago,Alvarado,Descanso,306019,521738.0772,1093758.7844,9.891571060148,-83.801776600537
1020,633,Cartago,Alvarado,Cervantes,306020,520987.4553,1093393.0297,9.888267912212,-83.808623180459
1021,634,Cartago,Alvarado,Mata De Guineo,306021,521964.5189,1092921.0266,9.883994944842,-83.799716334503
1022,635,Cartago,Alvarado,Birris,306022,523268.0072,1093971.1957,9.893483153325,-83.787824460635
1023,636,Cartago,Alvarado,Santiago,306023,522400.1307,1092149.3475,9.877015140891,-83.795748527975
1024,637,Cartago,Alvarado,Flor,306024,520459.3023,1091980.4701,9.875498423475,-83.813446370897
1025,638,Cartago,Alvarado,Alto,306025,520242.6827,1093870.389,9.892587923007,-83.815412041679
1026,639,Cartago,Alvarado,Aguas,306026,518912.2417,1093434.3756,9.888651972261,-83.827545987727
1027,640,Cartago,Oreamuno,San Rafael,307001,510431.2036,1090399.228,9.861239110434,-83.904889138031
1028,641,Cartago,Oreamuno,Cot,307002,514029.9888,1094060.5468,9.894333584699,-83.872063140672
1029,642,Cartago,Oreamuno,San Juan De Chicua,307003,515068.6409,1099626.6935,9.944658277529,-83.862570981635
1030,643,Cartago,Oreamuno,Pisco,307004,514174.9083,1098265.0034,9.932349292493,-83.870726792208
1031,644,Cartago,Oreamuno,San Pablo,307005,517887.105,1098482.6873,9.934302814497,-83.836871275149
1032,645,Cartago,Oreamuno,San Gerardo,307006,517350.8041,1097681.8527,9.927064119189,-83.841765738001
1033,646,Cartago,Oreamuno,Santa Rosa,307007,517428.6233,1096706.9871,9.918249178033,-83.841060295618
1034,647,Cartago,Oreamuno,San Martin,307008,518274.0562,1096965.6436,9.920584180688,-83.833349260523
1035,648,Cartago,Oreamuno,Titoral,307009,517100.2879,1096010.9187,9.911956818465,-83.844057493511
1036,649,Cartago,Oreamuno,San Cayetano,307010,515226.1039,1094999.4529,9.902818751936,-83.861152484060
1037,650,Cartago,Oreamuno,Potrero Grande,307011,513091.7595,1096549.8389,9.916844635021,-83.880610522001
1038,651,Cartago,Oreamuno,Paso Ancho,307012,514468.3853,1093370.1592,9.888089630619,-83.868067988772
1039,652,Cartago,Oreamuno,Villa Marta,307013,514908.3397,1092094.4347,9.876553064937,-83.864060949430
1040,653,Cartago,Oreamuno,Paez,307014,513505.1246,1090917.474,9.865916002797,-83.876859803425
